ZIP.x,NUMB,ZIP_END,lng_start,lat_start,lng_end,lat_end,distance_metres,zip_tot_dist,distance_reed_pdx,co2_emission_air_km,portland_native,num,car_fuel_econ,international,pdx_airport,distance_km,co2_emission_car_km,tot_co2_output,everyones_output,city,abb_state,state,ZCTA,Population,Density,Primary Official County Code,Primary Official County Name,County Weights,Official County Name,Official County Code,Imprecise,Military,Timezone,Geo Point
48386,1,97218,-83.48,42.66,-122.59,45.58,3111141.926940225,3111.14,20.9215,90,no,283,10.93,no,PDX,3111.14,251.03,285254.524145,269186314.7768758,White Lake,MI,Michigan,TRUE,18341,426,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,FALSE,FALSE,America/Detroit,"42.65786, -83.47527"
48609,1,97218,-84.1,43.4,-122.59,45.58,3036767.469586642,3036.77,20.9215,90,no,284,10.93,no,PDX,3036.77,251.03,278561.224145,269186314.7768758,Saginaw,MI,Michigan,TRUE,12422,107.6,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,FALSE,FALSE,America/Detroit,"43.38736, -84.08797"
48823,1,97218,-84.44,42.76,-122.59,45.58,3033379.989630401,3033.38,20.9215,90,no,285,10.93,no,PDX,3033.38,251.03,278256.124145,269186314.7768758,East Lansing,MI,Michigan,TRUE,51469,887,26065,Ingham,"{""26065"": ""85.5"", ""26037"": ""14.5""}",Ingham|Clinton,26065|26037,FALSE,FALSE,America/Detroit,"42.76191, -84.45389"
48840,1,97218,-84.37,42.77,-122.59,45.58,3038415.657545837,3038.42,20.9215,90,no,286,10.93,no,PDX,3038.42,251.03,278709.724145,269186314.7768758,Haslett,MI,Michigan,TRUE,12685,253.1,26065,Ingham,"{""26065"": ""85.69"", ""26037"": ""8.86"", ""26155"": ""5.45""}",Ingham|Clinton|Shiawassee,26065|26037|26155,FALSE,FALSE,America/Detroit,"42.76902, -84.37066"
49085,1,97218,-86.45,42.06,-122.59,45.58,2904064.6791811907,2904.06,20.9215,90,no,287,10.93,no,PDX,2904.06,251.03,266617.324145,269186314.7768758,Saint Joseph,MI,Michigan,TRUE,23959,393,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,FALSE,FALSE,America/Detroit,"42.05013, -86.46028"
49341,1,97218,-85.5,43.1,-122.59,45.58,2939397.9481361657,2939.4,20.9215,90,no,288,10.93,no,PDX,2939.4,251.03,269797.924145,269186314.7768758,Rockford,MI,Michigan,TRUE,37505,173.9,26081,Kent,"{""26081"": ""100""}",Kent,26081,FALSE,FALSE,America/Detroit,"43.1243, -85.49188"
49506,1,97218,-85.62,42.94,-122.59,45.58,2935784.9940866786,2935.78,20.9215,90,no,289,10.93,no,PDX,2935.78,251.03,269472.124145,269186314.7768758,Grand Rapids,MI,Michigan,TRUE,34528,1830,26081,Kent,"{""26081"": ""100""}",Kent,26081,FALSE,FALSE,America/Detroit,"42.9451, -85.614"
49855,1,97218,-87.3,46.6,-122.59,45.58,2704023.533514584,2704.02,20.9215,90,no,290,10.93,no,PDX,2704.02,251.03,248613.724145,269186314.7768758,Marquette,MI,Michigan,TRUE,33006,63.5,26103,Marquette,"{""26103"": ""99.93"", ""26003"": ""0.07""}",Marquette|Alger,26103|26003,FALSE,FALSE,America/Detroit,"46.57442, -87.46659"
52240,1,97218,-91.5,41.6,-122.59,45.58,2529123.7633685083,2529.12,20.9215,90,no,291,10.93,no,PDX,2529.12,251.03,232872.724145,269186314.7768758,Iowa City,IA,Iowa,TRUE,36402,88.2,19103,Johnson,"{""19103"": ""100""}",Johnson,19103,FALSE,FALSE,America/Chicago,"41.63545, -91.50162"
52245,2,97218,-91.51,41.67,-122.59,45.58,2525607.663303215,5051.22,20.9215,90,no,292,10.93,no,PDX,2525.61,251.03,232556.82414500002,269186314.7768758,Iowa City,IA,Iowa,TRUE,25195,1176.8,19103,Johnson,"{""19103"": ""100""}",Johnson,19103,FALSE,FALSE,America/Chicago,"41.6708, -91.50768"
53212,1,97218,-87.91,43.07,-122.59,45.58,2754224.6782762646,2754.22,20.9215,90,no,293,10.93,no,PDX,2754.22,251.03,253131.724145,269186314.7768758,Milwaukee,WI,Wisconsin,TRUE,30546,2893.6,55079,Milwaukee,"{""55079"": ""100""}",Milwaukee,55079,FALSE,FALSE,America/Chicago,"43.07455, -87.90853"
53226,1,97218,-88.04,43.05,-122.59,45.58,2744849.025029938,2744.85,20.9215,90,no,294,10.93,no,PDX,2744.85,251.03,252288.424145,269186314.7768758,Milwaukee,WI,Wisconsin,TRUE,18940,1063.9,55079,Milwaukee,"{""55079"": ""100""}",Milwaukee,55079,FALSE,FALSE,America/Chicago,"43.04948, -88.04215"
53402,1,97218,-87.83,42.79,-122.59,45.58,2770157.041436772,2770.16,20.9215,90,no,295,10.93,no,PDX,2770.16,251.03,254566.324145,269186314.7768758,Racine,WI,Wisconsin,TRUE,33554,632.6,55101,Racine,"{""55101"": ""100""}",Racine,55101,FALSE,FALSE,America/Chicago,"42.79871, -87.82385"
53515,1,97218,-89.75,43.12,-122.59,45.58,2610031.313915397,2610.03,20.9215,90,no,296,10.93,no,PDX,2610.03,251.03,240154.624145,269186314.7768758,Black Earth,WI,Wisconsin,TRUE,2281,23.7,55025,Dane,"{""55025"": ""100""}",Dane,55025,FALSE,FALSE,America/Chicago,"43.11685, -89.75134"
53562,1,97218,-89.51,43.1,-122.59,45.58,2629302.2329377998,2629.3,20.9215,90,no,297,10.93,no,PDX,2629.3,251.03,241888.92414500003,269186314.7768758,Middleton,WI,Wisconsin,TRUE,26335,319.3,55025,Dane,"{""55025"": ""100""}",Dane,55025,FALSE,FALSE,America/Chicago,"43.11646, -89.54157"
53597,1,97218,-89.5,43.2,-122.59,45.58,2626741.137913363,2626.74,20.9215,90,no,298,10.93,no,PDX,2626.74,251.03,241658.52414499997,269186314.7768758,Waunakee,WI,Wisconsin,TRUE,19445,144.9,55025,Dane,"{""55025"": ""100""}",Dane,55025,FALSE,FALSE,America/Chicago,"43.18256, -89.45691"
53704,1,97218,-89.35,43.13,-122.59,45.58,2640694.603700144,2640.69,20.9215,90,no,299,10.93,no,PDX,2640.69,251.03,242914.024145,269186314.7768758,Madison,WI,Wisconsin,TRUE,46090,793.9,55025,Dane,"{""55025"": ""100""}",Dane,55025,FALSE,FALSE,America/Chicago,"43.13688, -89.34735"
53711,2,97218,-89.41,43.02,-122.59,45.58,2639752.133020592,5279.5,20.9215,90,no,300,10.93,no,PDX,2639.75,251.03,242829.424145,269186314.7768758,Madison,WI,Wisconsin,TRUE,50062,757.3,55025,Dane,"{""55025"": ""100""}",Dane,55025,FALSE,FALSE,America/Chicago,"43.01504, -89.40923"
53717,1,97218,-89.52,43.07,-122.59,45.58,2629535.740661721,2629.54,20.9215,90,no,301,10.93,no,PDX,2629.54,251.03,241910.524145,269186314.7768758,Madison,WI,Wisconsin,TRUE,12748,1349.9,55025,Dane,"{""55025"": ""100""}",Dane,55025,FALSE,FALSE,America/Chicago,"43.07384, -89.51958"
53959,1,97218,-90,43.5,-122.59,45.58,2578289.119558434,2578.29,20.9215,90,no,302,10.93,no,PDX,2578.29,251.03,237298.024145,269186314.7768758,Reedsburg,WI,Wisconsin,TRUE,13999,48.9,55111,Sauk,"{""55111"": ""100""}",Sauk,55111,FALSE,FALSE,America/Chicago,"43.53422, -89.99898"
54016,1,97218,-92.7,45,-122.59,45.58,2328135.7242179946,2328.14,20.9215,90,no,303,10.93,no,PDX,2328.14,251.03,214784.52414499997,269186314.7768758,Hudson,WI,Wisconsin,TRUE,31972,181,55109,St. Croix,"{""55109"": ""100""}",St. Croix,55109,FALSE,FALSE,America/Chicago,"44.97895, -92.69329"
54481,1,97218,-89.6,44.5,-122.59,45.58,2579425.5877136695,2579.43,20.9215,90,no,304,10.93,no,PDX,2579.43,251.03,237400.62414499998,269186314.7768758,Stevens Point,WI,Wisconsin,TRUE,28614,173.2,55097,Portage,"{""55097"": ""100""}",Portage,55097,FALSE,FALSE,America/Chicago,"44.51577, -89.63778"
54703,1,97218,-91.5,44.8,-122.59,45.58,2425337.092980999,2425.34,20.9215,90,no,305,10.93,no,PDX,2425.34,251.03,223532.524145,269186314.7768758,Eau Claire,WI,Wisconsin,TRUE,43622,212,55035,Eau Claire,"{""55035"": ""92.56"", ""55017"": ""6.94"", ""55033"": ""0.51""}",Eau Claire|Chippewa|Dunn,55035|55017|55033,FALSE,FALSE,America/Chicago,"44.83443, -91.51609"
55044,1,97218,-93.3,44.6,-122.59,45.58,2291700.0853205556,2291.7,20.9215,90,no,306,10.93,no,PDX,2291.7,251.03,211504.92414499997,269186314.7768758,Lakeville,MN,Minnesota,TRUE,55085,331.5,27037,Dakota,"{""27037"": ""93.42"", ""27139"": ""6.58""}",Dakota|Scott,27037|27139,FALSE,FALSE,America/Chicago,"44.64094, -93.2798"
55103,1,97218,-93.13,44.97,-122.59,45.58,2295760.1840491802,2295.76,20.9215,90,no,307,10.93,no,PDX,2295.76,251.03,211870.32414500002,269186314.7768758,Saint Paul,MN,Minnesota,TRUE,14062,2602.1,27123,Ramsey,"{""27123"": ""100""}",Ramsey,27123,FALSE,FALSE,America/Chicago,"44.96423, -93.12446"
55104,1,97218,-93.17,44.96,-122.59,45.58,2292917.1565807033,2292.92,20.9215,90,no,308,10.93,no,PDX,2292.92,251.03,211614.72414500001,269186314.7768758,Saint Paul,MN,Minnesota,TRUE,45278,2886.2,27123,Ramsey,"{""27123"": ""100""}",Ramsey,27123,FALSE,FALSE,America/Chicago,"44.95447, -93.16221"
55106,1,97218,-93.05,44.94,-122.59,45.58,2302628.4066514415,2302.63,20.9215,90,no,309,10.93,no,PDX,2302.63,251.03,212488.624145,269186314.7768758,Saint Paul,MN,Minnesota,TRUE,58771,2622.4,27123,Ramsey,"{""27123"": ""100""}",Ramsey,27123,FALSE,FALSE,America/Chicago,"44.96353, -93.04827"
55109,1,97218,-93.03,45.02,-122.59,45.58,2302280.8887721063,2302.28,20.9215,90,no,310,10.93,no,PDX,2302.28,251.03,212457.124145,269186314.7768758,Saint Paul,MN,Minnesota,TRUE,34148,1126.8,27123,Ramsey,"{""27123"": ""100""}",Ramsey,27123,FALSE,FALSE,America/Chicago,"45.01462, -93.02611"
55112,1,97218,-93.19,45.08,-122.59,45.58,2288581.9823838193,2288.58,20.9215,90,no,311,10.93,no,PDX,2288.58,251.03,211224.12414499998,269186314.7768758,Saint Paul,MN,Minnesota,TRUE,46009,934.4,27123,Ramsey,"{""27123"": ""100""}",Ramsey,27123,FALSE,FALSE,America/Chicago,"45.07658, -93.18893"
55115,1,97218,-92.95,45.07,-122.59,45.58,2307269.1807681588,2307.27,20.9215,90,no,312,10.93,no,PDX,2307.27,251.03,212906.224145,269186314.7768758,Saint Paul,MN,Minnesota,TRUE,9253,531.3,27163,Washington,"{""27163"": ""100""}",Washington,27163,FALSE,FALSE,America/Chicago,"45.06774, -92.95329"
55129,1,97218,-92.92,44.91,-122.59,45.58,2313352.6221815674,2313.35,20.9215,90,no,313,10.93,no,PDX,2313.35,251.03,213453.424145,269186314.7768758,Saint Paul,MN,Minnesota,TRUE,26409,521.2,27163,Washington,"{""27163"": ""100""}",Washington,27163,FALSE,FALSE,America/Chicago,"44.89405, -92.90679"
55303,1,97218,-93.4,45.3,-122.59,45.58,2267518.541248504,2267.52,20.9215,90,no,314,10.93,no,PDX,2267.52,251.03,209328.724145,269186314.7768758,Anoka,MN,Minnesota,TRUE,49784,304.4,27003,Anoka,"{""27003"": ""100""}",Anoka,27003,FALSE,FALSE,America/Chicago,"45.28861, -93.42307"
55309,1,97218,-93.7,45.4,-122.59,45.58,2242345.585664031,2242.35,20.9215,90,no,315,10.93,no,PDX,2242.35,251.03,207063.424145,269186314.7768758,Big Lake,MN,Minnesota,TRUE,19294,113.6,27141,Sherburne,"{""27141"": ""100""}",Sherburne,27141,FALSE,FALSE,America/Chicago,"45.37999, -93.73908"
55331,1,97218,-93.6,44.9,-122.59,45.58,2261218.5251243925,2261.22,20.9215,90,no,316,10.93,no,PDX,2261.22,251.03,208761.724145,269186314.7768758,Excelsior,MN,Minnesota,TRUE,18979,490.5,27053,Hennepin,"{""27053"": ""75.47"", ""27019"": ""24.53""}",Hennepin|Carver,27053|27019,FALSE,FALSE,America/Chicago,"44.89951, -93.60394"
55403,1,97218,-93.29,44.97,-122.59,45.58,2283443.999094399,2283.44,20.9215,90,no,317,10.93,no,PDX,2283.44,251.03,210761.524145,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,16784,4752,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"44.96998, -93.2857"
55406,2,97218,-93.22,44.94,-122.59,45.58,2289540.6306209937,4579.08,20.9215,90,no,318,10.93,no,PDX,2289.54,251.03,211310.524145,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,33563,2590.8,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"44.93957, -93.22115"
55408,2,97218,-93.29,44.94,-122.59,45.58,2284150.7956134416,4568.3,20.9215,90,no,319,10.93,no,PDX,2284.15,251.03,210825.424145,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,31731,4505.1,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"44.94005, -93.29197"
55410,2,97218,-93.31,44.91,-122.59,45.58,2283321.6752312346,4566.64,20.9215,90,no,320,10.93,no,PDX,2283.32,251.03,210750.72414500001,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,20820,2700.3,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"44.91187, -93.31958"
55417,1,97218,-93.23,44.9,-122.59,45.58,2289721.3960684915,2289.72,20.9215,90,no,321,10.93,no,PDX,2289.72,251.03,211326.724145,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,26593,1878.9,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"44.90409, -93.23078"
55419,4,97218,-93.29,44.91,-122.59,45.58,2284862.0536871916,9139.45,20.9215,90,no,322,10.93,no,PDX,2284.86,251.03,210889.32414500002,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,27966,2562.1,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"44.90593, -93.28735"
55422,1,97218,-93.34,45.01,-122.59,45.58,2278660.450457993,2278.66,20.9215,90,no,323,10.93,no,PDX,2278.66,251.03,210331.324145,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,29837,1386.3,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"45.00908, -93.33952"
55424,1,97218,-93.34,44.91,-122.59,45.58,2281011.041059385,2281.01,20.9215,90,no,324,10.93,no,PDX,2281.01,251.03,210542.82414500002,269186314.7768758,Minneapolis,MN,Minnesota,TRUE,9966,1579.2,27053,Hennepin,"{""27053"": ""100""}",Hennepin,27053,FALSE,FALSE,America/Chicago,"44.90525, -93.33976"
55803,1,97218,-92.1,47.1,-122.59,45.58,2334436.26875186,2334.44,20.9215,90,no,325,10.93,no,PDX,2334.44,251.03,215351.524145,269186314.7768758,Duluth,MN,Minnesota,TRUE,17974,20.7,27137,St. Louis,"{""27137"": ""100""}",St. Louis,27137,FALSE,FALSE,America/Chicago,"47.04751, -92.05538"
55812,1,97218,-92.07,46.81,-122.59,45.58,2340912.519744516,2340.91,20.9215,90,no,326,10.93,no,PDX,2340.91,251.03,215933.824145,269186314.7768758,Duluth,MN,Minnesota,TRUE,11485,2526.4,27137,St. Louis,"{""27137"": ""100""}",St. Louis,27137,FALSE,FALSE,America/Chicago,"46.81162, -92.07396"
55901,1,97218,-92.51,44.08,-122.59,45.58,2366662.3341789045,2366.66,20.9215,90,no,327,10.93,no,PDX,2366.66,251.03,218251.324145,269186314.7768758,Rochester,MN,Minnesota,TRUE,55363,715.6,27109,Olmsted,"{""27109"": ""100""}",Olmsted,27109,FALSE,FALSE,America/Chicago,"44.06977, -92.50688"
55902,1,97218,-92.52,43.96,-122.59,45.58,2369301.8539033006,2369.3,20.9215,90,no,328,10.93,no,PDX,2369.3,251.03,218488.92414500003,269186314.7768758,Rochester,MN,Minnesota,TRUE,25066,239,27109,Olmsted,"{""27109"": ""100""}",Olmsted,27109,FALSE,FALSE,America/Chicago,"43.96721, -92.51596"
55906,1,97218,-92.4,44.1,-122.59,45.58,2374608.7584681488,2374.61,20.9215,90,no,329,10.93,no,PDX,2374.61,251.03,218966.82414500002,269186314.7768758,Rochester,MN,Minnesota,TRUE,19060,115.4,27109,Olmsted,"{""27109"": ""99.64"", ""27157"": ""0.36""}",Olmsted|Wabasha,27109|27157,FALSE,FALSE,America/Chicago,"44.10731, -92.40531"
56082,1,97218,-94,44.3,-122.59,45.58,2245359.3456134456,2245.36,20.9215,90,no,330,10.93,no,PDX,2245.36,251.03,207334.32414500002,269186314.7768758,Saint Peter,MN,Minnesota,TRUE,14475,45.1,27103,Nicollet,"{""27103"": ""94.37"", ""27079"": ""5.63""}",Nicollet|Le Sueur,27103|27079,FALSE,FALSE,America/Chicago,"44.35226, -94.03246"
56377,1,97218,-94.23,45.64,-122.59,45.58,2196834.7749464926,2196.83,20.9215,90,no,331,10.93,no,PDX,2196.83,251.03,202966.62414499998,269186314.7768758,Sartell,MN,Minnesota,TRUE,19637,362.4,27145,Stearns,"{""27145"": ""87.31"", ""27009"": ""12.69""}",Stearns|Benton,27145|27009,FALSE,FALSE,America/Chicago,"45.6414, -94.22927"
57105,1,97218,-96.73,43.52,-122.59,45.58,2055240.7422721963,2055.24,20.9215,90,no,332,10.93,no,PDX,2055.24,251.03,190223.52414499997,269186314.7768758,Sioux Falls,SD,South Dakota,TRUE,22082,1221.5,46099,Minnehaha,"{""46099"": ""100""}",Minnehaha,46099,FALSE,FALSE,America/Chicago,"43.52065, -96.73534"
57108,1,97218,-96.7,43.5,-122.59,45.58,2058168.4062316497,2058.17,20.9215,90,no,333,10.93,no,PDX,2058.17,251.03,190487.22414500001,269186314.7768758,Sioux Falls,SD,South Dakota,TRUE,23689,296.5,46083,Lincoln,"{""46083"": ""99.32"", ""46099"": ""0.68""}",Lincoln|Minnehaha,46083|46099,FALSE,FALSE,America/Chicago,"43.47752, -96.70406"
59422,1,97218,-112.4,47.8,-122.59,45.58,815680.0805621367,815.68,20.9215,90,no,334,10.93,no,PDX,815.68,251.03,78663.124145,269186314.7768758,Choteau,MT,Montana,TRUE,2672,1,30099,Teton,"{""30099"": ""100""}",Teton,30099,FALSE,FALSE,America/Denver,"47.81702, -112.47353"
59715,1,97218,-111,45.7,-122.59,45.58,901367.6945297112,901.37,20.9215,90,no,335,10.93,no,PDX,901.37,251.03,86375.224145,269186314.7768758,Bozeman,MT,Montana,TRUE,36185,30.2,30031,Gallatin,"{""30031"": ""99.82"", ""30067"": ""0.18""}",Gallatin|Park,30031|30067,FALSE,FALSE,America/Denver,"45.82857, -110.90996"
59801,1,97218,-113.99,46.86,-122.59,45.58,677158.2805060741,677.16,20.9215,90,no,336,10.93,no,PDX,677.16,251.03,66196.32414499999,269186314.7768758,Missoula,MT,Montana,TRUE,32844,1864,30063,Missoula,"{""30063"": ""100""}",Missoula,30063,FALSE,FALSE,America/Denver,"46.85627, -114.01491"
59803,1,97218,-114,46.8,-122.59,45.58,675390.5638428623,675.39,20.9215,90,no,337,10.93,no,PDX,675.39,251.03,66037.024145,269186314.7768758,Missoula,MT,Montana,TRUE,17775,86.1,30063,Missoula,"{""30063"": ""100""}",Missoula,30063,FALSE,FALSE,America/Denver,"46.79395, -113.96285"
60014,1,97218,-88.31,42.23,-122.59,45.58,2753252.642096184,2753.25,20.9215,90,no,338,10.93,no,PDX,2753.25,251.03,253044.424145,269186314.7768758,Crystal Lake,IL,Illinois,TRUE,48063,734.9,17111,McHenry,"{""17111"": ""100""}",McHenry,17111,FALSE,FALSE,America/Chicago,"42.23203, -88.32731"
60022,1,97218,-87.77,42.13,-122.59,45.58,2798942.9148120563,2798.94,20.9215,90,no,339,10.93,no,PDX,2798.94,251.03,257156.524145,269186314.7768758,Glencoe,IL,Illinois,TRUE,8471,830.4,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"42.13608, -87.7676"
60025,2,97218,-87.82,42.08,-122.59,45.58,2796953.681467783,5593.91,20.9215,90,no,340,10.93,no,PDX,2796.95,251.03,256977.42414499997,269186314.7768758,Glenview,IL,Illinois,TRUE,40935,1373.4,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"42.0754, -87.82044"
60030,1,97218,-88.06,42.34,-122.59,45.58,2768580.702929486,2768.58,20.9215,90,no,341,10.93,no,PDX,2768.58,251.03,254424.12414499998,269186314.7768758,Grayslake,IL,Illinois,TRUE,36125,543.7,17097,Lake,"{""17097"": ""100""}",Lake,17097,FALSE,FALSE,America/Chicago,"42.33666, -88.04459"
60035,1,97218,-87.81,42.19,-122.59,45.58,2793576.3825618173,2793.58,20.9215,90,no,342,10.93,no,PDX,2793.58,251.03,256674.12414499998,269186314.7768758,Highland Park,IL,Illinois,TRUE,29636,900.2,17097,Lake,"{""17097"": ""100""}",Lake,17097,FALSE,FALSE,America/Chicago,"42.18367, -87.81056"
60090,1,97218,-87.92,42.13,-122.59,45.58,2787294.049035744,2787.29,20.9215,90,no,343,10.93,no,PDX,2787.29,251.03,256108.024145,269186314.7768758,Wheeling,IL,Illinois,TRUE,38553,1586.4,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"42.12952, -87.92194"
60091,1,97218,-87.73,42.08,-122.59,45.58,2803943.679853017,2803.94,20.9215,90,no,344,10.93,no,PDX,2803.94,251.03,257606.524145,269186314.7768758,Wilmette,IL,Illinois,TRUE,27165,1960.9,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"42.07696, -87.72801"
60093,2,97218,-87.76,42.11,-122.59,45.58,2800476.0701924814,5600.95,20.9215,90,no,345,10.93,no,PDX,2800.48,251.03,257295.124145,269186314.7768758,Winnetka,IL,Illinois,TRUE,19409,879.7,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"42.10437, -87.7587"
60201,3,97218,-87.68,42.05,-122.59,45.58,2808968.315852012,8426.9,20.9215,90,no,346,10.93,no,PDX,2808.97,251.03,258059.224145,269186314.7768758,Evanston,IL,Illinois,TRUE,41884,3423,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"42.05652, -87.6972"
60302,2,97218,-87.79,41.89,-122.59,45.58,2806563.8686009506,5613.13,20.9215,90,no,347,10.93,no,PDX,2806.56,251.03,257842.324145,269186314.7768758,Oak Park,IL,Illinois,TRUE,31620,4054.7,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.89463, -87.78971"
60304,1,97218,-87.78,41.87,-122.59,45.58,2808114.9849751717,2808.11,20.9215,90,no,348,10.93,no,PDX,2808.11,251.03,257981.82414500002,269186314.7768758,Oak Park,IL,Illinois,TRUE,17782,4480.7,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.87243, -87.78948"
60402,1,97218,-87.78,41.83,-122.59,45.58,2809667.3552902304,2809.67,20.9215,90,no,349,10.93,no,PDX,2809.67,251.03,258122.22414500001,269186314.7768758,Berwyn,IL,Illinois,TRUE,62960,4613.5,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.83469, -87.79139"
60431,1,97218,-88.22,41.54,-122.59,45.58,2786867.245970596,2786.87,20.9215,90,no,350,10.93,no,PDX,2786.87,251.03,256070.224145,269186314.7768758,Joliet,IL,Illinois,TRUE,24202,687.7,17197,Will,"{""17197"": ""80.45"", ""17093"": ""19.55""}",Will|Kendall,17197|17093,FALSE,FALSE,America/Chicago,"41.53266, -88.20521"
60540,1,97218,-88.14,41.77,-122.59,45.58,2784018.4443299253,2784.02,20.9215,90,no,351,10.93,no,PDX,2784.02,251.03,255813.724145,269186314.7768758,Naperville,IL,Illinois,TRUE,45187,1320.5,17043,DuPage,"{""17043"": ""100""}",DuPage,17043,FALSE,FALSE,America/Chicago,"41.76365, -88.14515"
60564,1,97218,-88.2,41.71,-122.59,45.58,2781700.586261051,2781.7,20.9215,90,no,352,10.93,no,PDX,2781.7,251.03,255604.92414499997,269186314.7768758,Naperville,IL,Illinois,TRUE,42425,1019.5,17197,Will,"{""17197"": ""87.52"", ""17043"": ""12.48""}",Will|DuPage,17197|17043,FALSE,FALSE,America/Chicago,"41.70819, -88.19854"
60609,1,97218,-87.66,41.81,-122.59,45.58,2819772.5550201866,2819.77,20.9215,90,no,353,10.93,no,PDX,2819.77,251.03,259031.224145,269186314.7768758,Chicago,IL,Illinois,TRUE,60939,3039.3,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.81252, -87.6556"
60610,1,97218,-87.64,41.9,-122.59,45.58,2817833.052778652,2817.83,20.9215,90,no,354,10.93,no,PDX,2817.83,251.03,258856.62414499998,269186314.7768758,Chicago,IL,Illinois,TRUE,40548,13527.3,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.90487, -87.63615"
60611,1,97218,-87.61,41.91,-122.59,45.58,2819777.5409344505,2819.78,20.9215,90,no,355,10.93,no,PDX,2819.78,251.03,259032.124145,269186314.7768758,Chicago,IL,Illinois,TRUE,33224,15690.2,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.89472, -87.61938"
60615,3,97218,-87.6,41.81,-122.59,45.58,2824435.6615465693,8473.31,20.9215,90,no,356,10.93,no,PDX,2824.44,251.03,259451.524145,269186314.7768758,Chicago,IL,Illinois,TRUE,40590,7084.2,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.80223, -87.60259"
60618,1,97218,-87.7,41.95,-122.59,45.58,2811243.2200800152,2811.24,20.9215,90,no,357,10.93,no,PDX,2811.24,251.03,258263.52414499997,269186314.7768758,Chicago,IL,Illinois,TRUE,94907,7332.8,17031,Cook,"{""17031"": ""100""}",Cook,17031,FALSE,FALSE,America/Chicago,"41.947, -87.70244"
